# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=abstractenv --smtcalcstats --hazardsensitivewar --toposortinput --nointrathreadhazard
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,233,6,120,61,0,59,35,0,32,23,0,29,19,3,9,9,0,1,1,0,2,7,0,6,8,4,15,11,0,6,6,0,3,9,0,6,8,4,16,11,0,6,6,0,4,9,0,6,8,0.97495508194
apache1,247,6,109,57,0,59,35,0,16,15,0,34,22,5,7,7,0,1,1,0,2,5,0,4,7,6,11,8,0,4,4,0,3,7,0,4,7,6,11,8,0,4,4,0,3,7,0,4,7,0.669528007507
apache1,340,8,120,61,0,59,35,0,28,20,0,33,21,4,7,7,0,1,1,0,2,5,0,4,6,4,8,7,0,2,2,0,2,5,0,4,6,4,10,8,0,3,3,0,2,7,0,5,7,0.704205989838
apache1,141,6,110,57,0,59,35,0,19,15,0,32,20,6,9,9,0,1,1,0,3,7,0,5,7,6,13,10,0,4,4,0,3,8,0,6,8,6,17,12,0,6,6,0,3,9,0,8,9,1.0434319973
apache1,351,6,110,57,0,59,35,0,27,21,0,24,15,4,7,7,0,1,1,0,3,7,0,3,5,6,10,8,0,3,3,0,3,8,0,4,6,6,10,8,0,3,3,0,3,8,0,4,6,0.744449138641
apache1,157,4,120,61,0,59,35,0,28,19,0,33,21,4,9,7,0,2,2,0,3,6,0,4,6,4,11,7,0,4,4,0,3,6,0,4,6,4,11,7,0,4,4,0,3,7,0,4,6,0.735868930817
apache1,407,4,99,53,0,59,35,0,18,17,0,22,14,4,7,9,0,1,1,0,2,7,0,4,7,4,15,12,0,6,6,0,5,9,0,4,7,4,11,10,0,4,4,0,3,9,0,4,7,0.899898052216
apache1,362,3,120,61,0,59,35,0,42,28,0,19,14,2,6,6,0,1,1,0,2,4,0,3,6,3,9,7,0,3,3,0,3,6,0,3,6,3,9,7,0,3,3,0,3,6,0,3,6,0.653846979141
apache1,358,9,137,69,0,59,35,0,39,29,0,39,29,5,10,8,0,1,1,0,5,6,0,4,7,5,14,9,0,4,4,0,5,7,0,5,8,5,14,9,0,4,4,0,5,7,0,5,8,0.965308904648
apache1,273,7,120,61,0,59,35,0,33,22,0,28,18,7,11,11,0,2,2,0,5,10,0,4,8,7,15,12,0,6,6,0,5,10,0,4,8,7,16,12,0,6,6,0,6,11,0,4,8,1.10230493546
