# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=allthreads --smtcalcstats --flowsensitive --hazardsensitiveall --nointrathreadhazard
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,16,5,120,61,0,59,35,0,32,20,0,29,20,3,11,7,0,4,4,0,5,7,0,2,5,0.624545097351
apache1,148,5,120,61,0,59,35,0,20,19,0,41,28,5,13,8,0,4,4,0,4,7,0,5,7,0.647925138474
apache1,182,6,120,61,0,59,35,0,17,18,0,44,28,4,11,8,0,4,4,0,2,7,0,5,6,0.572694063187
apache1,363,4,120,61,0,59,35,0,42,28,0,19,15,4,11,8,0,3,3,0,5,8,0,3,6,0.564857006073
apache1,288,10,110,57,0,59,35,0,21,16,0,30,20,4,11,7,0,4,4,0,4,6,0,3,7,0.634457111359
apache1,51,5,102,55,0,59,35,0,32,21,0,11,13,5,15,11,0,6,6,0,5,9,0,4,9,0.829149007797
apache1,156,9,110,57,0,59,35,0,20,15,0,31,20,5,10,7,0,4,4,0,4,7,0,2,6,0.503391981125
apache1,383,7,110,57,0,59,35,0,30,21,0,21,14,5,9,7,0,3,3,0,4,7,0,2,6,0.496829986572
apache1,309,6,120,61,0,59,35,0,21,16,0,40,26,4,8,7,0,3,3,0,2,7,0,3,6,0.508915185928
apache1,419,8,110,57,0,59,35,0,30,22,0,21,16,4,16,12,0,6,6,0,7,10,0,3,7,0.88533115387
apache1,252,10,144,69,0,59,35,0,40,30,0,45,32,4,11,7,0,4,4,0,3,7,0,4,6,0.578284978867
apache1,297,10,110,57,0,59,35,0,21,16,0,30,20,8,17,12,0,6,6,0,4,8,0,7,10,0.974325180054
apache1,50,5,107,57,0,59,35,0,32,21,0,16,15,3,10,7,0,4,4,0,3,6,0,3,7,0.565228939056
apache1,75,7,97,53,0,59,35,0,20,16,0,18,15,5,9,7,0,4,4,0,3,7,0,2,6,0.493205070496
apache1,289,9,110,57,0,59,35,0,21,16,0,30,20,3,11,7,0,4,4,0,4,7,0,3,6,0.550023078918
apache1,114,6,120,61,0,59,35,0,19,19,0,42,29,4,10,8,0,3,3,0,3,7,0,4,7,0.605803966522
apache1,217,8,120,61,0,59,35,0,32,23,0,29,19,4,11,7,0,4,4,0,3,6,0,4,7,0.598569869995
apache1,426,3,109,57,0,59,35,0,29,22,0,21,13,3,10,7,0,4,4,0,2,6,0,4,6,0.550446033478
apache1,234,10,120,61,0,59,35,0,32,23,0,29,21,6,13,8,0,4,4,0,5,7,0,4,7,0.657112121582
apache1,423,3,109,57,0,59,35,0,29,22,0,21,13,3,10,7,0,4,4,0,2,6,0,4,6,0.591580867767
apache1,403,6,141,69,0,59,35,0,37,26,0,45,32,4,8,7,0,3,3,0,2,7,0,3,6,0.529655218124
apache1,364,8,120,61,0,59,35,0,41,28,0,20,15,4,12,7,0,4,4,0,4,7,0,4,6,0.587574005127
apache1,424,6,120,61,0,59,35,0,38,27,0,23,16,2,9,7,0,3,3,0,2,5,0,4,6,0.506579875946
