# Options: --keepunused --dodsnsmt --runsmtanalysistype=binarysearch --smtmultithread=abstractenv --smtcalcstats --flowsensitive --hazardsensitiveall
# Format: Benchmark,Trace,Initial-CSs,Initial-Stmts,Initial-Vars,Init0-CSs,Init0-Stmts,Init0-Vars,Init1-CSs,Init1-Stmts,Init1-Vars,Init2-CSs,Init2-Stmts,Init2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Reduced-CSs,Reduced-Stmts,Reduced-Vars,slice0-CSs,slice0-Stmts,slice0-Vars,slice1-CSs,slice1-Stmts,slice1-Vars,slice2-CSs,slice2-Stmts,slice2-Vars,Time[s]
apache1,343,12,120,61,0,59,35,0,26,20,0,35,23,10,32,15,0,10,6,0,8,10,0,14,12,10,34,15,0,11,6,0,8,10,0,15,13,10,36,16,0,11,6,0,8,10,0,17,13,11.0311360359
apache1,382,7,110,57,0,59,35,0,33,23,0,18,14,3,13,7,0,4,2,0,7,7,0,2,3,3,15,7,0,6,3,0,7,7,0,2,4,3,13,7,0,4,2,0,7,7,0,2,3,2.73482394218
apache1,291,9,110,57,0,59,35,0,22,16,0,29,19,7,28,14,0,8,5,0,9,9,0,11,11,7,30,14,0,10,6,0,9,9,0,11,11,7,31,14,0,11,6,0,9,10,0,11,11,8.62715101242
apache1,303,8,144,69,0,59,35,0,41,32,0,44,30,5,14,9,0,2,1,0,6,8,0,6,6,6,22,10,0,8,4,0,8,10,0,6,6,6,20,10,0,6,3,0,8,10,0,6,6,4.25185608864
apache1,297,10,110,57,0,59,35,0,21,16,0,30,20,8,24,13,0,8,5,0,5,7,0,11,10,8,26,13,0,10,6,0,5,7,0,11,11,8,27,13,0,11,6,0,5,8,0,11,11,6.616492033
apache1,243,8,120,61,0,59,35,0,26,19,0,35,23,8,29,14,0,10,6,0,9,9,0,10,10,8,33,15,0,11,6,0,9,10,0,13,12,8,33,15,0,11,6,0,9,10,0,13,11,9.77986097336
apache1,301,10,110,57,0,59,35,0,22,17,0,29,20,8,26,14,0,8,5,0,7,8,0,11,11,8,28,14,0,10,6,0,7,8,0,11,11,8,29,14,0,11,6,0,7,9,0,11,11,7.94230794907
apache1,271,6,107,57,0,59,35,0,33,22,0,15,14,6,29,14,0,10,6,0,13,12,0,6,8,6,33,15,0,11,6,0,16,14,0,6,8,6,30,14,0,11,6,0,13,13,0,6,8,9.60968804359
apache1,375,7,110,57,0,59,35,0,33,23,0,18,14,4,11,7,0,2,1,0,6,6,0,3,6,5,17,8,0,6,3,0,8,8,0,3,6,5,17,8,0,6,3,0,8,8,0,3,6,3.08413314819
apache1,203,5,110,57,0,59,35,0,22,16,0,29,19,5,26,14,0,8,5,0,5,8,0,13,11,5,28,14,0,10,6,0,5,8,0,13,11,5,29,14,0,11,6,0,5,9,0,13,11,7.68235898018
apache1,304,7,110,57,0,59,35,0,22,16,0,29,20,5,28,14,0,8,5,0,8,8,0,12,12,5,30,14,0,10,6,0,8,8,0,12,12,5,31,14,0,11,6,0,8,9,0,12,12,8.50980615616
apache1,141,7,110,57,0,59,35,0,19,15,0,32,20,7,24,13,0,8,5,0,5,7,0,11,12,7,26,13,0,10,6,0,5,7,0,11,12,7,28,13,0,11,6,0,5,8,0,12,12,6.76071095467
apache1,346,10,120,61,0,59,35,0,27,19,0,34,22,8,29,14,0,10,6,0,7,9,0,12,11,8,33,15,0,11,6,0,7,9,0,15,13,8,33,15,0,11,6,0,7,9,0,15,12,9.95816588402
apache1,415,3,124,61,0,59,35,0,44,29,0,21,13,3,19,8,0,8,4,0,5,6,0,6,6,3,19,8,0,8,4,0,5,6,0,6,6,3,19,8,0,8,4,0,5,7,0,6,6,4.32776403427
apache1,109,4,110,57,0,59,35,0,17,13,0,34,21,4,10,7,0,2,1,0,4,6,0,4,6,4,16,8,0,6,3,0,4,7,0,6,7,4,16,8,0,6,3,0,4,7,0,6,7,2.8731880188
apache1,142,6,110,57,0,59,35,0,19,15,0,32,20,4,25,13,0,8,5,0,4,7,0,13,11,4,27,13,0,10,6,0,4,7,0,13,11,4,29,13,0,11,6,0,4,8,0,14,11,7.30708599091
apache1,110,8,110,57,0,59,35,0,17,13,0,34,21,4,15,8,0,4,2,0,4,7,0,7,7,4,17,8,0,6,3,0,4,7,0,7,7,4,17,8,0,6,3,0,4,7,0,7,7,3.55948996544
apache1,244,8,120,61,0,59,35,0,26,18,0,35,21,2,11,7,0,2,1,0,5,5,0,4,4,2,13,7,0,4,2,0,5,5,0,4,4,4,17,8,0,6,3,0,5,7,0,6,6,3.01542282104
apache1,49,7,120,61,0,59,35,0,31,21,0,30,21,4,10,7,0,2,1,0,5,6,0,3,5,5,16,8,0,6,3,0,7,8,0,3,6,4,12,7,0,4,2,0,5,6,0,3,5,3.46094918251
apache1,204,5,110,57,0,59,35,0,22,15,0,29,19,4,11,7,0,2,1,0,4,5,0,5,7,5,17,8,0,6,3,0,6,7,0,5,7,5,19,8,0,8,4,0,6,7,0,5,7,3.58357691765
apache1,425,3,120,61,0,59,35,0,40,26,0,21,13,3,19,8,0,8,4,0,5,6,0,6,6,3,19,8,0,8,4,0,5,6,0,6,6,3,19,8,0,8,4,0,5,7,0,6,6,4.95792603493
apache1,394,5,97,53,0,59,35,0,22,15,0,16,15,5,23,13,0,8,5,0,7,7,0,8,10,5,25,13,0,10,6,0,7,8,0,8,10,5,26,13,0,11,6,0,7,9,0,8,10,7.56373691559
apache1,330,12,140,69,0,59,35,0,37,28,0,44,32,4,13,7,0,4,2,0,4,7,0,5,6,4,15,7,0,6,3,0,4,7,0,5,6,4,15,7,0,6,3,0,4,7,0,5,6,3.12638711929
